Sentence #,Word,Tag
,a,O
,Saint-Maur-des-Fossés,B-geoE
Sentence: 1061,Aller,O
,a,O
,Argenteuil,B-geoE
Sentence: 1062,Aller,O
,a,O
,Metz,B-geoE
Sentence: 1063,Aller,O
,a,O
,Blois,B-geoE
Sentence: 1064,Aller,O
,a,O
,Rennes,B-geoE
Sentence: 1065,Aller,O
,a,O
,Toulouse,B-geoE
Sentence: 1066,Aller,O
,a,O
,Toulouse,B-geoE
Sentence: 1067,Aller,O
,a,O
,Saint-Denis,B-geoE
Sentence: 1068,Aller,O
,a,O
,Le Havre,B-geoE
Sentence: 1069,Aller,O
,a,O
,Nîmes,B-geoE
Sentence: 1070,Aller,O
,a,O
,Moulins,B-geoE
Sentence: 1071,Aller,O
,a,O
,Saint-Paul,B-geoE
Sentence: 1072,Aller,O
,a,O
,Brest,B-geoE
Sentence: 1073,Aller,O
,a,O
,Madrid,B-geoE
Sentence: 1074,Aller,O
,a,O
,Athenes,B-geoE
Sentence: 1075,Aller,O
,a,O
,Delhi,B-geoE
Sentence: 1076,Aller,O
,a,O
,Troyes,B-geoE
Sentence: 1077,Aller,O
,a,O
,Arras,B-geoE
Sentence: 1078,Aller,O
,a,O
,Albertville,B-geoE
Sentence: 1079,Aller,O
,a,O
,Pekin,B-geoE
Sentence: 1080,Aller,O
,a,O
,Amiens,B-geoE
Sentence: 1081,Aller,O
,a,O
,Dublin,B-geoE
Sentence: 1082,Aller,O
,a,O
,Maisons-Alfort,B-geoE
Sentence: 1083,Aller,O
,a,O
,Montpellier,B-geoE
Sentence: 1084,Aller,O
,a,O
,Dijon,B-geoE
Sentence: 1085,Aller,O
,a,O
,Aubervilliers,B-geoE
Sentence: 1086,Aller,O
,a,O
,Bayonne,B-geoE
Sentence: 1087,Aller,O
,a,O
,Metz,B-geoE
Sentence: 1088,Aller,O
,a,O
,Istanbul,B-geoE
Sentence: 1089,Aller,O
,a,O
,Avignon,B-geoE
Sentence: 1090,Aller,O
,a,O
,Caen,B-geoE
Sentence: 1091,Aller,O
,a,O
,Delhi,B-geoE
Sentence: 1092,Aller,O
,a,O
,Tourcoing,B-geoE
Sentence: 1093,Aller,O
,a,O
,Boulogne-Billancourt,B-geoE
Sentence: 1094,Aller,O
,a,O
,Paris,B-geoE
Sentence: 1095,Aller,O
,a,O
,La Rochelle,B-geoE
Sentence: 1096,Aller,O
,a,O
,Le Havre,B-geoE
Sentence: 1097,Aller,O
,a,O
,Gagny,B-geoE
Sentence: 1098,Aller,O
,a,O
,Nantes,B-geoE
Sentence: 1099,Aller,O
,a,O
,Saint-Maur-des-Fossés,B-geoE
Sentence: 1100,Guide,O
,moi,O
,vers,O
,Caen,B-geoE
Sentence: 1101,Guide,O
,moi,O
,vers,O
,Autun,B-geoE
Sentence: 1102,Guide,O
,moi,O
,vers,O
,Créteil,B-geoE
Sentence: 1103,Guide,O
,moi,O
,vers,O
,La Possession,B-geoE
Sentence: 1104,Guide,O
,moi,O
,vers,O
,Neuilly-sur-Seine,B-geoE
Sentence: 1105,Guide,O
,moi,O
,vers,O
,Besançon,B-geoE
Sentence: 1106,Guide,O
,moi,O
,vers,O
,Le Havre,B-geoE
Sentence: 1107,Guide,O
,moi,O
,vers,O
,Le Havre,B-geoE
Sentence: 1108,Guide,O
,moi,O
,vers,O
,Tournefeuille,B-geoE
Sentence: 1109,Guide,O
,moi,O
,vers,O
,Issy-les-Moulineaux,B-geoE
Sentence: 1110,Guide,O
,moi,O
,vers,O
,Auch,B-geoE
Sentence: 1111,Guide,O
,moi,O
,vers,O
,Rouen,B-geoE
Sentence: 1112,Guide,O
,moi,O
,vers,O
,Lille,B-geoE
Sentence: 1113,Guide,O
,moi,O
,vers,O
,Colombes,B-geoE
Sentence: 1114,Guide,O
,moi,O
,vers,O
,Istanbul,B-geoE
Sentence: 1115,Guide,O
,moi,O
,vers,O
,Amsterdam,B-geoE
Sentence: 1116,Guide,O
,moi,O
,vers,O
,Nantes,B-geoE
Sentence: 1117,Guide,O
,moi,O
,vers,O
,Blois,B-geoE
Sentence: 1118,Guide,O
,moi,O
,vers,O
,Barcelone,B-geoE
Sentence: 1119,Guide,O
,moi,O
,vers,O
,Amiens,B-geoE
Sentence: 1120,Guide,O
,moi,O
,vers,O
,Rennes,B-geoE
Sentence: 1121,Guide,O
,moi,O
,vers,O
,Maisons-Alfort,B-geoE
Sentence: 1122,Guide,O
,moi,O
,vers,O
,Annemasse,B-geoE
Sentence: 1123,Guide,O
,moi,O
,vers,O
,Istres,B-geoE
Sentence: 1124,Guide,O
,moi,O
,vers,O
,Jakarta,B-geoE
Sentence: 1125,Guide,O
,moi,O
,vers,O
,Palaiseau,B-geoE
Sentence: 1126,Guide,O
,moi,O
,vers,O
,Argenteuil,B-geoE
Sentence: 1127,Guide,O
,moi,O
,vers,O
,Abbeville,B-geoE
Sentence: 1128,Guide,O
,moi,O
,vers,O
,Dublin,B-geoE
Sentence: 1129,Guide,O
,moi,O
,vers,O
,Chicago,B-geoE
Sentence: 1130,Guide,O
,moi,O
,vers,O
,Oslo,B-geoE
Sentence: 1131,Guide,O
,moi,O
,vers,O
,Bangalore,B-geoE
Sentence: 1132,Guide,O
,moi,O
,vers,O
,La Possession,B-geoE
Sentence: 1133,Guide,O
,moi,O
,vers,O
,Maisons-Alfort,B-geoE
Sentence: 1134,Guide,O
,moi,O
,vers,O
,Moulins,B-geoE
Sentence: 1135,Guide,O
,moi,O
,vers,O
,Londres,B-geoE
Sentence: 1136,Guide,O
,moi,O
,vers,O
,Alfortville,B-geoE
Sentence: 1137,Guide,O
,moi,O
,vers,O
,Grenoble,B-geoE
Sentence: 1138,Guide,O
,moi,O
,vers,O
,La Ciotat,B-geoE
Sentence: 1139,Guide,O
,moi,O
,vers,O
,Istres,B-geoE
Sentence: 1140,Guide,O
,moi,O
,vers,O
,Toulouse,B-geoE
Sentence: 1141,Guide,O
,moi,O
,vers,O
,Villeneuve-d'Ascq,B-geoE
Sentence: 1142,Guide,O
,moi,O
,vers,O
,Bergerac,B-geoE
Sentence: 1143,Guide,O
,moi,O
,vers,O
,Béthune,B-geoE
Sentence: 1144,Guide,O
,moi,O
,vers,O
,Rouen,B-geoE
Sentence: 1145,Guide,O
,moi,O
,vers,O
,Angers,B-geoE
Sentence: 1146,Guide,O
,moi,O
,vers,O
,Alençon,B-geoE
Sentence: 1147,Guide,O
,moi,O
,vers,O
,Aubervilliers,B-geoE
Sentence: 1148,Guide,O
,moi,O
,vers,O
,Créteil,B-geoE
Sentence: 1149,Guide,O
,moi,O
,vers,O
,Puteaux,B-geoE
Sentence: 1150,Guide,O
,moi,O
,vers,O
,Mérignac,B-geoE
Sentence: 1151,Guide,O
,moi,O
,vers,O
,Bayonne,B-geoE
Sentence: 1152,Guide,O
,moi,O
,vers,O
,Gagny,B-geoE
Sentence: 1153,Guide,O
,moi,O
,vers,O
,Dijon,B-geoE
Sentence: 1154,Guide,O
,moi,O
,vers,O
,Paris,B-geoE
Sentence: 1155,Guide,O
,moi,O
,vers,O
,Ibiza,B-geoE
Sentence: 1156,Guide,O
,moi,O
,vers,O
,Madrid,B-geoE
Sentence: 1157,Guide,O
,moi,O
,vers,O
,Brest,B-geoE
Sentence: 1158,Guide,O
,moi,O
,vers,O
,Belfort,B-geoE
Sentence: 1159,Guide,O
,moi,O
,vers,O
,Nanterre,B-geoE
Sentence: 1160,Guide,O
,moi,O
,vers,O
,Troyes,B-geoE
Sentence: 1161,Guide,O
,moi,O
,vers,O
,La Rochelle,B-geoE
Sentence: 1162,Guide,O
,moi,O
,vers,O
,Grenoble,B-geoE
Sentence: 1163,Guide,O
,moi,O
,vers,O
,Metz,B-geoE
Sentence: 1164,Guide,O
,moi,O
,vers,O
,Chicago,B-geoE
Sentence: 1165,Guide,O
,moi,O
,vers,O
,Angoulême,B-geoE
Sentence: 1166,Guide,O
,moi,O
,vers,O
,Rouen,B-geoE
Sentence: 1167,Guide,O
,moi,O
,vers,O
,Istanbul,B-geoE
Sentence: 1168,Guide,O
,moi,O
,vers,O
,Amsterdam,B-geoE
Sentence: 1169,Guide,O
,moi,O
,vers,O
,Chicago,B-geoE
Sentence: 1170,Guide,O
,moi,O
,vers,O
,Pekin,B-geoE
Sentence: 1171,Guide,O
,moi,O
,vers,O
,Nice,B-geoE
Sentence: 1172,Guide,O
,moi,O
,vers,O
,Perpignan,B-geoE
Sentence: 1173,Guide,O
,moi,O
,vers,O
,Albertville,B-geoE
Sentence: 1174,Guide,O
,moi,O
,vers,O
,Saint-Etienne,B-geoE
Sentence: 1175,Guide,O
,moi,O
,vers,O
,Montpellier,B-geoE
Sentence: 1176,Guide,O
,moi,O
,vers,O
,Beauvais,B-geoE
Sentence: 1177,Guide,O
,moi,O
,vers,O
,Roubaix,B-geoE
Sentence: 1178,Guide,O
,moi,O
,vers,O
,Rome,B-geoE
Sentence: 1179,Guide,O
,moi,O
,vers,O
,Nice,B-geoE
Sentence: 1180,Guide,O
,moi,O
,vers,O
,Colombes,B-geoE
Sentence: 1181,Guide,O
,moi,O
,vers,O
,Oslo,B-geoE
Sentence: 1182,Guide,O
,moi,O
,vers,O
,Toulouse,B-geoE
Sentence: 1183,Guide,O
,moi,O
,vers,O
,Pau,B-geoE
Sentence: 1184,Guide,O
,moi,O
,vers,O
,Troyes,B-geoE
Sentence: 1185,Guide,O
,moi,O
,vers,O
,Rouen,B-geoE
Sentence: 1186,Guide,O
,moi,O
,vers,O
,Saint-Maur-des-Fossés,B-geoE
Sentence: 1187,Guide,O
,moi,O
,vers,O
,Béthune,B-geoE
Sentence: 1188,Guide,O
,moi,O
,vers,O
,Brest,B-geoE
Sentence: 1189,Guide,O
,moi,O
,vers,O
,Valence,B-geoE
Sentence: 1190,Guide,O
,moi,O
,vers,O
,Toulouse,B-geoE
Sentence: 1191,Guide,O
,moi,O
,vers,O
,Rome,B-geoE
Sentence: 1192,Guide,O
,moi,O
,vers,O
,Londres,B-geoE
Sentence: 1193,Guide,O
,moi,O
,vers,O
,Neuilly-sur-Seine,B-geoE
Sentence: 1194,Guide,O
,moi,O
,vers,O
,Dijon,B-geoE
Sentence: 1195,Guide,O
,moi,O
,vers,O
,Toulouse,B-geoE
Sentence: 1196,Guide,O
,moi,O
,vers,O
,Mulhouse,B-geoE
Sentence: 1197,Guide,O
,moi,O
,vers,O
,Aulnay-sous-Bois,B-geoE
Sentence: 1198,Guide,O
,moi,O
,vers,O
,Madrid,B-geoE
Sentence: 1199,Guide,O
,moi,O
,vers,O
,Blois,B-geoE
Sentence: 1200,Rejoindre,O
,La Ciotat,B-geoE
Sentence: 1201,Rejoindre,O
,Caen,B-geoE
Sentence: 1202,Rejoindre,O
,Thonon-les-Bains,B-geoE
Sentence: 1203,Rejoindre,O
,Berlin,B-geoE
Sentence: 1204,Rejoindre,O
,Istanbul,B-geoE
Sentence: 1205,Rejoindre,O
,Istres,B-geoE
Sentence: 1206,Rejoindre,O
,Fréjus,B-geoE
Sentence: 1207,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
Sentence: 1208,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
Sentence: 1209,Rejoindre,O
,Moscou,B-geoE
Sentence: 1210,Rejoindre,O
,Angers,B-geoE
Sentence: 1211,Rejoindre,O
,Amsterdam,B-geoE
Sentence: 1212,Rejoindre,O
,Istanbul,B-geoE
Sentence: 1213,Rejoindre,O
,Strasbourg,B-geoE
Sentence: 1214,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
Sentence: 1215,Rejoindre,O
,Tourcoing,B-geoE
Sentence: 1216,Rejoindre,O
,Nanterre,B-geoE
Sentence: 1217,Rejoindre,O
,Shanghai,B-geoE
Sentence: 1218,Rejoindre,O
,Rome,B-geoE
Sentence: 1219,Rejoindre,O
,Villeurbanne,B-geoE
Sentence: 1220,Rejoindre,O
,Thonon-les-Bains,B-geoE
Sentence: 1221,Rejoindre,O
,Bastia,B-geoE
Sentence: 1222,Rejoindre,O
,Gagny,B-geoE
Sentence: 1223,Rejoindre,O
,Brive-la-Gaillarde,B-geoE
Sentence: 1224,Rejoindre,O
,Wuhan,B-geoE
Sentence: 1225,Rejoindre,O
,Madrid,B-geoE
Sentence: 1226,Rejoindre,O
,Stockholm,B-geoE
Sentence: 1227,Rejoindre,O
,Athenes,B-geoE
Sentence: 1228,Rejoindre,O
,Gagny,B-geoE
Sentence: 1229,Rejoindre,O
,Wuhan,B-geoE
Sentence: 1230,Rejoindre,O
,Aubervilliers,B-geoE
Sentence: 1231,Rejoindre,O
,Calais,B-geoE
Sentence: 1232,Rejoindre,O
,Nice,B-geoE
Sentence: 1233,Rejoindre,O
,Tournefeuille,B-geoE
Sentence: 1234,Rejoindre,O
,Marseille,B-geoE
Sentence: 1235,Rejoindre,O
,Nice,B-geoE
Sentence: 1236,Rejoindre,O
,Toulouse,B-geoE
Sentence: 1237,Rejoindre,O
,Albertville,B-geoE
Sentence: 1238,Rejoindre,O
,Ales,B-geoE
Sentence: 1239,Rejoindre,O
,Dijon,B-geoE
Sentence: 1240,Rejoindre,O
,Montpellier,B-geoE
Sentence: 1241,Rejoindre,O
,Clermont-Ferrand,B-geoE
Sentence: 1242,Rejoindre,O
,Amiens,B-geoE
Sentence: 1243,Rejoindre,O
,Grenoble,B-geoE
Sentence: 1244,Rejoindre,O
,Lima,B-geoE
Sentence: 1245,Rejoindre,O
,Nantes,B-geoE
Sentence: 1246,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
Sentence: 1247,Rejoindre,O
,Lima,B-geoE
Sentence: 1248,Rejoindre,O
,Auxerre,B-geoE
Sentence: 1249,Rejoindre,O
,Reims,B-geoE
Sentence: 1250,Rejoindre,O
,Thonon-les-Bains,B-geoE
Sentence: 1251,Rejoindre,O
,Angoulême,B-geoE
Sentence: 1252,Rejoindre,O
,Autun,B-geoE
Sentence: 1253,Rejoindre,O
,Bondy,B-geoE
Sentence: 1254,Rejoindre,O
,Sartrouville,B-geoE
Sentence: 1255,Rejoindre,O
,Champigny-sur-Marne,B-geoE
Sentence: 1256,Rejoindre,O
,Argenteuil,B-geoE
Sentence: 1257,Rejoindre,O
,La Ciotat,B-geoE
Sentence: 1258,Rejoindre,O
,Zurich,B-geoE
Sentence: 1259,Rejoindre,O
,Blois,B-geoE
Sentence: 1260,Rejoindre,O
,Rennes,B-geoE
Sentence: 1261,Rejoindre,O
,Grenoble,B-geoE
Sentence: 1262,Rejoindre,O
,Issy-les-Moulineaux,B-geoE
Sentence: 1263,Rejoindre,O
,Besançon,B-geoE
Sentence: 1264,Rejoindre,O
,Annemasse,B-geoE
Sentence: 1265,Rejoindre,O
,Perpignan,B-geoE
Sentence: 1266,Rejoindre,O
,Oslo,B-geoE
Sentence: 1267,Rejoindre,O
,Antibes,B-geoE
Sentence: 1268,Rejoindre,O
,Saint-Denis,B-geoE
Sentence: 1269,Rejoindre,O
,Bordeaux,B-geoE
Sentence: 1270,Rejoindre,O
,Pekin,B-geoE
Sentence: 1271,Rejoindre,O
,Issy-les-Moulineaux,B-geoE
Sentence: 1272,Rejoindre,O
,Avignon,B-geoE
Sentence: 1273,Rejoindre,O
,Alençon,B-geoE
Sentence: 1274,Rejoindre,O
,Chicago,B-geoE
Sentence: 1275,Rejoindre,O
,Béthune,B-geoE
Sentence: 1276,Rejoindre,O
,Bangalore,B-geoE
Sentence: 1277,Rejoindre,O
,Colmar,B-geoE
Sentence: 1278,Rejoindre,O
,Bagneux,B-geoE
Sentence: 1279,Rejoindre,O
,Saint-Etienne,B-geoE
Sentence: 1280,Rejoindre,O
,Zurich,B-geoE
Sentence: 1281,Rejoindre,O
,Villeurbanne,B-geoE
Sentence: 1282,Rejoindre,O
,Chicago,B-geoE
Sentence: 1283,Rejoindre,O
,Toronto,B-geoE
Sentence: 1284,Rejoindre,O
,Fréjus,B-geoE
Sentence: 1285,Rejoindre,O
,Dijon,B-geoE
Sentence: 1286,Rejoindre,O
,Quimper,B-geoE
Sentence: 1287,Rejoindre,O
,Calais,B-geoE
Sentence: 1288,Rejoindre,O
,Dreux,B-geoE
Sentence: 1289,Rejoindre,O
,Metz,B-geoE
Sentence: 1290,Rejoindre,O
,Mulhouse,B-geoE
Sentence: 1291,Rejoindre,O
,Ajaccio,B-geoE
Sentence: 1292,Rejoindre,O
,Béthune,B-geoE
Sentence: 1293,Rejoindre,O
,Marseille,B-geoE
Sentence: 1294,Rejoindre,O
,Besançon,B-geoE
Sentence: 1295,Rejoindre,O
,Montpellier,B-geoE
Sentence: 1296,Rejoindre,O
,Alfortville,B-geoE
Sentence: 1297,Rejoindre,O
,Jakarta,B-geoE
Sentence: 1298,Rejoindre,O
,Auch,B-geoE
Sentence: 1299,Rejoindre,O
,Tourcoing,B-geoE
Sentence: 1300,Je,O
,souhaite,O
,rejoindre,O
,Berlin,B-geoE
mercredi,B-DJE
Sentence: 1301,Je,O
,souhaite,O
,rejoindre,O
,Aulnay-sous-Bois,B-geoE
dimanche,B-DJE
Sentence: 1302,Je,O
,souhaite,O
,rejoindre,O
,Grenoble,B-geoE
lundi,B-DJE
Sentence: 1303,Je,O
,souhaite,O
,rejoindre,O
,Metz,B-geoE
jeudi,B-DJE
Sentence: 1304,Je,O
,souhaite,O
,rejoindre,O
,Angers,B-geoE
mardi,B-DJE
Sentence: 1305,Je,O
,souhaite,O
,rejoindre,O
,Bandol,B-geoE
lundi,B-DJE
Sentence: 1306,Je,O
,souhaite,O
,rejoindre,O
,Saint-Etienne,B-geoE
dimanche,B-DJE
Sentence: 1307,Je,O
,souhaite,O
,rejoindre,O
,Sète,B-geoE
vendredi,B-DJE
Sentence: 1308,Je,O
,souhaite,O
,rejoindre,O
,Lille,B-geoE
lundi,B-DJE
Sentence: 1309,Je,O
,souhaite,O
,rejoindre,O
,Puteaux,B-geoE
jeudi,B-DJE
Sentence: 1310,Je,O
,souhaite,O
,rejoindre,O
,Quimper,B-geoE
dimanche,B-DJE
Sentence: 1311,Je,O
,souhaite,O
,rejoindre,O
,Alpes-Maritimes,B-geoE
jeudi,B-DJE
Sentence: 1312,Je,O
,souhaite,O
,rejoindre,O
,Colombes,B-geoE
mardi,B-DJE
Sentence: 1313,Je,O
,souhaite,O
,rejoindre,O
,Toulouse,B-geoE
samedi,B-DJE
Sentence: 1314,Je,O
,souhaite,O
,rejoindre,O
,Bastia,B-geoE
mardi,B-DJE
Sentence: 1315,Je,O
,souhaite,O
,rejoindre,O
,Amiens,B-geoE
vendredi,B-DJE
Sentence: 1316,Je,O
,souhaite,O
,rejoindre,O
,Beziers,B-geoE
jeudi,B-DJE
Sentence: 1317,Je,O
,souhaite,O
,rejoindre,O
,Nantes,B-geoE
samedi,B-DJE
Sentence: 1318,Je,O
,souhaite,O
,rejoindre,O
,Châteauroux,B-geoE
vendredi,B-DJE
Sentence: 1319,Je,O
,souhaite,O
,rejoindre,O
,Delhi,B-geoE
dimanche,B-DJE
Sentence: 1320,Je,O
,souhaite,O
,rejoindre,O
,Tournefeuille,B-geoE
mercredi,B-DJE
Sentence: 1321,Je,O
,souhaite,O
,rejoindre,O
,Bergerac,B-geoE
lundi,B-DJE
Sentence: 1322,Je,O
,souhaite,O
,rejoindre,O
,Meaux,B-geoE
lundi,B-DJE
Sentence: 1323,Je,O
,souhaite,O
,rejoindre,O
,Chicago,B-geoE
vendredi,B-DJE
Sentence: 1324,Je,O
,souhaite,O
,rejoindre,O
,Toulouse,B-geoE
jeudi,B-DJE
Sentence: 1325,Je,O
,souhaite,O
,rejoindre,O
,Bagnolet,B-geoE
mercredi,B-DJE
Sentence: 1326,Je,O
,souhaite,O
,rejoindre,O
,Abbeville,B-geoE
vendredi,B-DJE
Sentence: 1327,Je,O
,souhaite,O
,rejoindre,O
,Albertville,B-geoE
mercredi,B-DJE
Sentence: 1328,Je,O
,souhaite,O
,rejoindre,O
,Angers,B-geoE
dimanche,B-DJE
Sentence: 1329,Je,O
,souhaite,O
,rejoindre,O
,Paris,B-geoE
mardi,B-DJE
Sentence: 1330,Je,O
,souhaite,O
,rejoindre,O
,Amiens,B-geoE
lundi,B-DJE
Sentence: 1331,Je,O
,souhaite,O
,rejoindre,O
,Épinay-sur-Seine,B-geoE
vendredi,B-DJE
Sentence: 1332,Je,O
,souhaite,O
,rejoindre,O
,Aulnay-sous-Bois,B-geoE
dimanche,B-DJE
Sentence: 1333,Je,O
,souhaite,O
,rejoindre,O
,Lille,B-geoE
vendredi,B-DJE
Sentence: 1334,Je,O
,souhaite,O
,rejoindre,O
,Ales,B-geoE
lundi,B-DJE
Sentence: 1335,Je,O
,souhaite,O
,rejoindre,O
,Rouen,B-geoE
mercredi,B-DJE
Sentence: 1336,Je,O
,souhaite,O
,rejoindre,O
,Alençon,B-geoE
samedi,B-DJE
Sentence: 1337,Je,O
,souhaite,O
,rejoindre,O
,Maisons-Alfort,B-geoE
samedi,B-DJE
Sentence: 1338,Je,O
,souhaite,O
,rejoindre,O
,Nancy,B-geoE
vendredi,B-DJE
Sentence: 1339,Je,O
,souhaite,O
,rejoindre,O
,Montreuil,B-geoE
lundi,B-DJE
Sentence: 1340,Je,O
,souhaite,O
,rejoindre,O
,Poitiers,B-geoE
mercredi,B-DJE
Sentence: 1341,Je,O
,souhaite,O
,rejoindre,O
,Avignon,B-geoE
mardi,B-DJE
Sentence: 1342,Je,O
,souhaite,O
,rejoindre,O
,Athenes,B-geoE
mardi,B-DJE
Sentence: 1343,Je,O
,souhaite,O
,rejoindre,O
,Brest,B-geoE
mercredi,B-DJE
Sentence: 1344,Je,O
,souhaite,O
,rejoindre,O
,Palaiseau,B-geoE
jeudi,B-DJE
Sentence: 1345,Je,O
,souhaite,O
,rejoindre,O
,Istres,B-geoE
dimanche,B-DJE
Sentence: 1346,Je,O
,souhaite,O
,rejoindre,O
,Saint-Etienne,B-geoE
mardi,B-DJE
Sentence: 1347,Je,O
,souhaite,O
,rejoindre,O
,Bagneux,B-geoE
samedi,B-DJE
Sentence: 1348,Je,O
,souhaite,O
,rejoindre,O
,Clermont-Ferrand,B-geoE
dimanche,B-DJE
Sentence: 1349,Je,O
,souhaite,O
,rejoindre,O
,Neuilly-sur-Seine,B-geoE
samedi,B-DJE
Sentence: 1350,Je,O
,souhaite,O
,rejoindre,O
,Ibiza,B-geoE
mardi,B-DJE
Sentence: 1351,Je,O
,souhaite,O
,rejoindre,O
,Annemasse,B-geoE
mercredi,B-DJE
Sentence: 1352,Je,O
,souhaite,O
,rejoindre,O
,Abbeville,B-geoE
lundi,B-DJE
Sentence: 1353,Je,O
,souhaite,O
,rejoindre,O
,Clermont-Ferrand,B-geoE
mercredi,B-DJE
Sentence: 1354,Je,O
,souhaite,O
,rejoindre,O
,La Possession,B-geoE
samedi,B-DJE
Sentence: 1355,Je,O
,souhaite,O
,rejoindre,O
,La Possession,B-geoE
vendredi,B-DJE
Sentence: 1356,Je,O
,souhaite,O
,rejoindre,O
,Angers,B-geoE
mercredi,B-DJE
Sentence: 1357,Je,O
,souhaite,O
,rejoindre,O
,Besançon,B-geoE
lundi,B-DJE
Sentence: 1358,Je,O
,souhaite,O
,rejoindre,O
,Villeurbanne,B-geoE
jeudi,B-DJE
Sentence: 1359,Je,O
,souhaite,O
,rejoindre,O
,Villeurbanne,B-geoE
lundi,B-DJE
Sentence: 1360,Je,O
,souhaite,O
,rejoindre,O
,Moscou,B-geoE
samedi,B-DJE
Sentence: 1361,Je,O
,souhaite,O
,rejoindre,O
,Champigny-sur-Marne,B-geoE
dimanche,B-DJE
Sentence: 1362,Je,O
,souhaite,O
,rejoindre,O
,Beziers,B-geoE
vendredi,B-DJE
Sentence: 1363,Je,O
,souhaite,O
,rejoindre,O
,Annemasse,B-geoE
mercredi,B-DJE
Sentence: 1364,Je,O
,souhaite,O
,rejoindre,O
,Bobigny,B-geoE
samedi,B-DJE
Sentence: 1365,Je,O
,souhaite,O
,rejoindre,O
,Besançon,B-geoE
dimanche,B-DJE
Sentence: 1366,Je,O
,souhaite,O
,rejoindre,O
,Charleville-Mézières,B-geoE
jeudi,B-DJE
Sentence: 1367,Je,O
,souhaite,O
,rejoindre,O
,Créteil,B-geoE
mardi,B-DJE
Sentence: 1368,Je,O
,souhaite,O
,rejoindre,O
,Saint-Paul,B-geoE
samedi,B-DJE
Sentence: 1369,Je,O
,souhaite,O
,rejoindre,O
,Metz,B-geoE
vendredi,B-DJE
Sentence: 1370,Je,O
,souhaite,O
,rejoindre,O
,Maisons-Alfort,B-geoE
vendredi,B-DJE
Sentence: 1371,Je,O
,souhaite,O
,rejoindre,O
,Reims,B-geoE
jeudi,B-DJE
Sentence: 1372,Je,O
,souhaite,O
,rejoindre,O
,Shanghai,B-geoE
vendredi,B-DJE
Sentence: 1373,Je,O
,souhaite,O
,rejoindre,O
,Rouen,B-geoE
dimanche,B-DJE
Sentence: 1374,Je,O
,souhaite,O
,rejoindre,O
,Auxerre,B-geoE
vendredi,B-DJE
Sentence: 1375,Je,O
,souhaite,O
,rejoindre,O
,Istres,B-geoE
mercredi,B-DJE
Sentence: 1376,Je,O
,souhaite,O
,rejoindre,O
,Angoulême,B-geoE
samedi,B-DJE
Sentence: 1377,Je,O
,souhaite,O
,rejoindre,O
,Brive-la-Gaillarde,B-geoE
samedi,B-DJE
Sentence: 1378,Je,O
,souhaite,O
,rejoindre,O
,Châteauroux,B-geoE
mardi,B-DJE
Sentence: 1379,Je,O
,souhaite,O
,rejoindre,O
,Amsterdam,B-geoE
lundi,B-DJE
Sentence: 1380,Je,O
,souhaite,O
,rejoindre,O
,Grenoble,B-geoE
jeudi,B-DJE
Sentence: 1381,Je,O
,souhaite,O
,rejoindre,O
,Lille,B-geoE
lundi,B-DJE
Sentence: 1382,Je,O
,souhaite,O
,rejoindre,O
,Rennes,B-geoE
jeudi,B-DJE
Sentence: 1383,Je,O
,souhaite,O
,rejoindre,O
,Toulouse,B-geoE
samedi,B-DJE
Sentence: 1384,Je,O
,souhaite,O
,rejoindre,O
,Chicago,B-geoE
jeudi,B-DJE
Sentence: 1385,Je,O
,souhaite,O
,rejoindre,O
,Bastia,B-geoE
dimanche,B-DJE
Sentence: 1386,Je,O
,souhaite,O
,rejoindre,O
,Toulouse,B-geoE
mardi,B-DJE
Sentence: 1387,Je,O
,souhaite,O
,rejoindre,O
,Toronto,B-geoE
mardi,B-DJE
Sentence: 1388,Je,O
,souhaite,O
,rejoindre,O
,Ales,B-geoE
lundi,B-DJE
Sentence: 1389,Je,O
,souhaite,O
,rejoindre,O
,Troyes,B-geoE
mardi,B-DJE
Sentence: 1390,Je,O
,souhaite,O
,rejoindre,O
,Montreuil,B-geoE
vendredi,B-DJE
Sentence: 1391,Je,O
,souhaite,O
,rejoindre,O
,Grenoble,B-geoE
mercredi,B-DJE
Sentence: 1392,Je,O
,souhaite,O
,rejoindre,O
,Amsterdam,B-geoE
lundi,B-DJE
Sentence: 1393,Je,O
,souhaite,O
,rejoindre,O
,Ibiza,B-geoE
dimanche,B-DJE
Sentence: 1394,Je,O
,souhaite,O
,rejoindre,O
,Béthune,B-geoE
mercredi,B-DJE
Sentence: 1395,Je,O
,souhaite,O
,rejoindre,O
,Nanterre,B-geoE
dimanche,B-DJE
Sentence: 1396,Je,O
,souhaite,O
,rejoindre,O
,Stockholm,B-geoE
mardi,B-DJE
Sentence: 1397,Je,O
,souhaite,O
,rejoindre,O
,Grenoble,B-geoE
mercredi,B-DJE
Sentence: 1398,Je,O
,souhaite,O
,rejoindre,O
,Cotonou,B-geoE
samedi,B-DJE
Sentence: 1399,Je,O
,souhaite,O
,rejoindre,O
,Limoges,B-geoE
lundi,B-DJE
Sentence: 1400,Je,O
,souhaite,O
,rejoindre,O
,Toronto,B-geoE
vendredi,B-DJE
